antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({21932}),frozenset({21933}),0.01721346859486294,0.015270882797323549,0.010738182603064968,0.6238244514106583,40.850582097322686,1.0,0.010475317741617406,2.6177382365637816,0.9926067497758931,0.49379652605459057,0.6179908342124127,0.6635023317123963
frozenset({21933}),frozenset({21932}),0.015270882797323549,0.01721346859486294,0.010738182603064968,0.7031802120141343,40.850582097322686,1.0,0.010475317741617406,3.311054623662545,0.9906486236872345,0.49379652605459057,0.6979814247540732,0.6635023317123963
frozenset({'84596B'}),frozenset({'84596F'}),0.01947981869199223,0.01554068638031513,0.012141161234621195,0.6232686980609418,40.10560941828255,1.0,0.011838431481583544,2.613160383946369,0.9944372901876617,0.5306603773584905,0.6173216132682182,0.7022593490304709
frozenset({'84596F'}),frozenset({'84596B'}),0.01554068638031513,0.01947981869199223,0.012141161234621195,0.78125,40.10560941828255,1.0,0.011838431481583544,4.48237797169375,0.9904582328436747,0.5306603773584905,0.7769041329591106,0.7022593490304709
frozenset({22697}),frozenset({22698}),0.03728685516943665,0.03000215842866393,0.024821929635225556,0.6657018813314037,22.188466303657506,1.0,0.02370324349912547,2.9015952750034337,0.9919170060169175,0.5844980940279544,0.6553619973761445,0.7465200054139034
frozenset({22698}),frozenset({22697}),0.03000215842866393,0.03728685516943665,0.024821929635225556,0.827338129496403,22.18846630365751,1.0,0.02370324349912547,5.575713630477015,0.9844676960585128,0.5844980940279544,0.8206507603737089,0.7465200054139034
frozenset({22698}),frozenset({22423}),0.03000215842866393,0.09189510036693287,0.016673861428879777,0.5557553956834533,6.047715204231214,1.0,0.013916810068853085,2.0441551586882003,0.8604640779579532,0.1584615384615385,0.5108003442156847,0.36859995268611895
frozenset({22698}),frozenset({22699}),0.03000215842866393,0.04225124109648176,0.02352687243686596,0.7841726618705036,18.55975449525437,1.0,0.022259244007681638,4.437569249586302,0.9753835899445947,0.4828349944629014,0.774651404010602,0.6705026783171164
frozenset({22699}),frozenset({22698}),0.04225124109648176,0.03000215842866393,0.02352687243686596,0.5568326947637292,18.55975449525437,1.0,0.022259244007681638,2.1887847549001616,0.9878582124538866,0.4828349944629014,0.5431254728171689,0.6705026783171164
"frozenset({22697, 22698})",frozenset({22423}),0.024821929635225556,0.09189510036693287,0.014623354198143751,0.5891304347826087,6.4109014782098095,1.0,0.012342340483013754,2.2102024012233383,0.8654990533969086,0.14323467230443976,0.547552749265631,0.3741306900865481
"frozenset({22697, 22423})",frozenset({22698}),0.020181308007770342,0.03000215842866393,0.014623354198143751,0.7245989304812834,24.151560035394144,1.0,0.014017871397996961,3.522128084928929,0.9783389672204904,0.41122913505311076,0.7160807398575403,0.6060045012118648
"frozenset({22698, 22423})",frozenset({22697}),0.016673861428879777,0.03728685516943665,0.014623354198143751,0.8770226537216828,23.520960663922175,1.0,0.014001638341929855,7.828377940859049,0.9737204088827366,0.37174211248285316,0.8722596165444888,0.6346039462530266
"frozenset({22698, 22699})",frozenset({22423}),0.02352687243686596,0.09189510036693287,0.014299589898553853,0.6077981651376146,6.614043215695992,1.0,0.012137585594648028,2.3154019663158905,0.8692574612548587,0.14140875133404485,0.5681095487747504,0.3817029580826065
"frozenset({22698, 22423})",frozenset({22699}),0.016673861428879777,0.04225124109648176,0.014299589898553853,0.8576051779935274,20.2977511603781,1.0,0.013595098559312926,6.726008329572431,0.9668546591027926,0.3204353083434099,0.8513234074356893,0.5980235340797777
"frozenset({22699, 22423})",frozenset({22698}),0.0226635009712929,0.03000215842866393,0.014299589898553853,0.6309523809523809,21.03023295649195,1.0,0.013619635951864944,2.6283812481287816,0.9745358023868258,0.37271448663853723,0.6195376904655943,0.553785542994176
"frozenset({22697, 22698, 22699})",frozenset({22423}),0.021044679473343406,0.09189510036693287,0.012896611266997626,0.6128205128205129,6.66869626752187,1.0,0.010962708334604802,2.3454364957410347,0.868319150319954,0.12891046386192018,0.573640129751604,0.37658054413779607
"frozenset({22697, 22698, 22423})",frozenset({22699}),0.014623354198143751,0.04225124109648176,0.012896611266997626,0.8819188191881919,20.87320505388962,1.0,0.012278756403132605,8.110934801964174,0.9662210820829263,0.2932515337423313,0.8767096488363048,0.593577544970852
"frozenset({22697, 22699, 22423})",frozenset({22698}),0.016835743578674726,0.03000215842866393,0.012896611266997626,0.766025641025641,25.53235104224313,1.0,0.012391502620885866,4.145744199592559,0.9772873618121609,0.3799682034976153,0.7587887839056062,0.5979408780667773
"frozenset({22698, 22699, 22423})",frozenset({22697}),0.014299589898553853,0.03728685516943665,0.012896611266997626,0.9018867924528302,24.18779455533408,1.0,0.012363424529467908,9.812268591542283,0.97256410203552,0.33333333333333337,0.8980867685519786,0.6238811675722906
"frozenset({22697, 22698})","frozenset({22699, 22423})",0.024821929635225556,0.0226635009712929,0.012896611266997626,0.5195652173913043,22.925196687370597,1.0,0.012334059440600328,2.0342750658516078,0.9807233177934473,0.37285491419656785,0.508424393147949,0.5443064182194617
"frozenset({22697, 22423})","frozenset({22698, 22699})",0.020181308007770342,0.02352687243686596,0.012896611266997626,0.6390374331550802,27.16202227346318,1.0,0.012421808207889712,2.7051922200637937,0.983022571283863,0.4185639229422068,0.6303405012837062,0.5936012853848796
"frozenset({22698, 22699})","frozenset({22697, 22423})",0.02352687243686596,0.020181308007770342,0.012896611266997626,0.5481651376146789,27.16202227346318,1.0,0.012421808207889712,2.1685327396376253,0.9863905752305695,0.4185639229422068,0.5388587030661542,0.5936012853848796
"frozenset({22698, 22423})","frozenset({22697, 22699})",0.016673861428879777,0.029192747679689185,0.012896611266997626,0.773462783171521,26.495031973631473,1.0,0.012409855437458237,4.285420585242513,0.9785736770649625,0.3911620294599018,0.7666506752117518,0.6076186374267956
"frozenset({22699, 22423})","frozenset({22697, 22698})",0.0226635009712929,0.024821929635225556,0.012896611266997626,0.569047619047619,22.9251966873706,1.0,0.012334059440600328,2.2628441411779296,0.9785574094060944,0.37285491419656785,0.5580782689348426,0.5443064182194617
"frozenset({22697, 22698})",frozenset({22699}),0.024821929635225556,0.04225124109648176,0.021044679473343406,0.8478260869565217,20.06630018324171,1.0,0.019995922139845586,6.293777558508834,0.9743504614022542,0.4572098475967174,0.8411129102190693,0.6729551890721306
"frozenset({22697, 22699})",frozenset({22698}),0.029192747679689185,0.03000215842866393,0.021044679473343406,0.7208872458410351,24.027846114974935,1.0,0.02016883403248936,3.47529028006684,0.9872007228685566,0.5516265912305517,0.7122542523323355,0.7111630473809493
"frozenset({22698, 22699})",frozenset({22697}),0.02352687243686596,0.03728685516943665,0.021044679473343406,0.8944954128440368,23.989564386144266,1.0,0.020167436388200174,9.124846329263606,0.9814045886327052,0.5291723202170963,0.8904091133246841,0.7294474169864178
frozenset({22697}),"frozenset({22698, 22699})",0.03728685516943665,0.02352687243686596,0.021044679473343406,0.5643994211287988,23.989564386144266,1.0,0.020167436388200174,2.2416708675951016,0.9954317266911852,0.5291723202170963,0.5539041817174458,0.7294474169864178
frozenset({22698}),"frozenset({22697, 22699})",0.03000215842866393,0.029192747679689185,0.021044679473343406,0.7014388489208634,24.02784611497494,1.0,0.02016883403248936,3.251619471627066,0.9880244884917782,0.5516265912305517,0.6924609387027647,0.7111630473809493
frozenset({23256}),frozenset({23254}),0.01748327217785452,0.014893157781135334,0.011547593352039715,0.6604938271604939,44.348810162819824,1.0,0.011287212220964394,2.901587426171929,0.9948446200088694,0.5544041450777202,0.6553610651258913,0.7179280730005368
frozenset({23254}),frozenset({23256}),0.014893157781135334,0.01748327217785452,0.011547593352039715,0.7753623188405797,44.34881016281983,1.0,0.011287212220964394,4.373784143208261,0.9922289023401345,0.5544041450777202,0.7713650314561524,0.7179280730005368
"frozenset({20725, 23206})",frozenset({22383}),0.02099071875674509,0.056281027412044035,0.01176343621843298,0.5604113110539846,9.957375279436665,1.0,0.010582057000686103,2.1468226920275724,0.9188594484085909,0.17957166392092255,0.5341953465865654,0.38471188755000285
"frozenset({23206, 22383})",frozenset({20725}),0.019425857975393913,0.06955536369522987,0.01176343621843298,0.6055555555555555,8.706094302215327,1.0,0.010412263601862575,2.358873725843079,0.9026731315644393,0.15234102026554858,0.5760688717482778,0.38733945349538834
"frozenset({23209, 23206})",frozenset({22383}),0.02050507230736024,0.056281027412044035,0.010792143319663286,0.5263157894736843,9.351566836554474,1.0,0.0096380967830468,1.9922956087967965,0.9117617893345086,0.1635322976287817,0.49806645380103587,0.3590351718221729
"frozenset({23209, 22383})",frozenset({23206}),0.017860997194042737,0.04672998057414202,0.010792143319663286,0.6042296072507554,12.930234505278289,1.0,0.009957499267750863,2.4086440948851835,0.9394412394923355,0.20060180541624878,0.5848286585288689,0.41758824473392275
"frozenset({23206, 22383})",frozenset({23209}),0.019425857975393913,0.05428448089790632,0.010792143319663286,0.5555555555555556,10.234150651645683,1.0,0.009737620703472574,2.127859917979711,0.9201628879594981,0.17152658662092626,0.5300442517149125,0.3771813563066048
"frozenset({23206, 22382})",frozenset({20725}),0.01672782214547809,0.06955536369522987,0.010576300453270019,0.632258064516129,9.089997247178358,1.0,0.00941279070011217,2.53015646714455,0.9051298161674943,0.1397006414825374,0.6047675260461,0.39215696088490704
"frozenset({20725, 23206})",frozenset({22382}),0.02099071875674509,0.053313187999136626,0.010576300453270019,0.5038560411311054,9.450870601459155,1.0,0.009457218317954664,1.9080889630483722,0.9133617620558667,0.16596104995766298,0.475915421468402,0.3511183039663624
"frozenset({20725, 23206})",frozenset({20727}),0.02099071875674509,0.05676667386142888,0.011007986186056551,0.5244215938303343,9.238194844927524,1.0,0.009816412900275425,1.9833392641508336,0.9108736367831596,0.16491511721907845,0.4957998270517022,0.3591689718201101
"frozenset({23206, 20727})",frozenset({20725}),0.017267429311461257,0.06955536369522987,0.011007986186056551,0.6375,9.165360744763383,1.0,0.00980694386021619,2.566743824289021,0.9065472883640608,0.14519572953736656,0.6104013222757061,0.3978811093871218
"frozenset({23206, 20727})",frozenset({22383}),0.017267429311461257,0.056281027412044035,0.010900064752859918,0.63125,11.21603547459252,1.0,0.009928236090446034,2.5592378917639484,0.9268461878034937,0.17398794142980187,0.6092586768826119,0.41246104985618404
"frozenset({23206, 22383})",frozenset({20727}),0.019425857975393913,0.05676667386142888,0.010900064752859918,0.5611111111111111,9.884516265314744,1.0,0.009797323408692294,2.1491392241132,0.9166381529194081,0.16694214876033056,0.5346974319857615,0.37656316011829316
"frozenset({22384, 23206})",frozenset({20725}),0.015648607813511763,0.06955536369522987,0.010468379020073387,0.6689655172413793,9.61774163345015,1.0,0.00937993441228056,2.81071817217066,0.9102699446276125,0.140072202166065,0.6442190434099195,0.4097348920574624
"frozenset({23209, 20725})",frozenset({23206}),0.022609540254694582,0.04672998057414202,0.012141161234621195,0.5369928400954653,11.491398744398573,1.0,0.011084617857729035,2.0588666914403837,0.9340979161682524,0.21226415094339623,0.5142958967875673,0.39840404129484586
"frozenset({23209, 23206})",frozenset({20725}),0.02050507230736024,0.06955536369522987,0.012141161234621195,0.5921052631578947,8.512718957984566,1.0,0.010714923472685767,2.281090076102017,0.9010038685666715,0.15581717451523544,0.5616131031051502,0.38332959046180226
"frozenset({20725, 23206})",frozenset({23209}),0.02099071875674509,0.05428448089790632,0.012141161234621195,0.5784061696658097,10.655092580762213,1.0,0.011001690963237342,2.2431910788458196,0.9255766839981138,0.19230769230769232,0.5542065009840685,0.4010321106778353
"frozenset({23202, 23199})",frozenset({23203}),0.015324843513921865,0.05827757392618174,0.010090654003885171,0.6584507042253521,11.298526343244653,1.0,0.009197559303095423,2.757207927886231,0.9256787645910063,0.1588785046728972,0.6373142591510558,0.41579942618675014
"frozenset({23203, 23199})",frozenset({23202}),0.01737535074465789,0.04165767321390028,0.010090654003885171,0.5807453416149068,13.940897241978565,1.0,0.009366837320587313,2.2858239201861044,0.944682800482781,0.2061742006615215,0.5625209837166358,0.41148666044475907
frozenset({23208}),frozenset({23206}),0.03221454780919491,0.04672998057414202,0.016404057845888192,0.5092127303182579,10.896917226625813,1.0,0.014898672652559744,1.9423283330963723,0.938463090399542,0.2622950819672131,0.485153986089548,0.43012599564411735
frozenset({23208}),frozenset({23209}),0.03221454780919491,0.05428448089790632,0.01721346859486294,0.5343383584589614,9.843298666959715,1.0,0.015464718589680009,2.0309070679998196,0.9283132314269659,0.24844236760124608,0.5076091783043177,0.4257178869829598
"frozenset({23209, 20727})",frozenset({20725}),0.018022879343837686,0.06955536369522987,0.0111698683358515,0.6197604790419162,8.910319005123966,1.0,0.009916280408255625,2.4469961301243566,0.904064416485753,0.1461864406779661,0.5913356839067907,0.3901750416931846
"frozenset({23209, 20727})",frozenset({22383}),0.018022879343837686,0.056281027412044035,0.010036693287286855,0.5568862275449101,9.894741676761528,1.0,0.009022347120892364,2.129744167867414,0.9154349940381019,0.1561712846347607,0.5304600359575891,0.3676089814618127
"frozenset({23209, 22383})",frozenset({20727}),0.017860997194042737,0.05676667386142888,0.010036693287286855,0.5619335347432024,9.899004055000976,1.0,0.009022783884732734,2.1531740065646003,0.9153284145441613,0.15538847117794485,0.5355693515938803,0.36936980919669626
"frozenset({23209, 20725})",frozenset({22383}),0.022609540254694582,0.056281027412044035,0.011439671918843082,0.5059665871121718,8.990002677241387,1.0,0.010167183763994904,1.9102330894413213,0.9093247422626719,0.1696,0.47650367616003014,0.3546132072665365
"frozenset({23209, 22383})",frozenset({20725}),0.017860997194042737,0.06955536369522987,0.011439671918843082,0.6404833836858006,9.20825296079539,1.0,0.01019734376305196,2.588043484175453,0.9076126337657169,0.15056818181818182,0.6136077287284845,0.4024759819903014
"frozenset({23203, 20725})",frozenset({23209}),0.013921864882365638,0.05428448089790632,0.010738182603064968,0.7713178294573643,14.208809160540632,1.0,0.009982441394794959,4.13550176149729,0.9427459063952796,0.18685446009389672,0.7581913737021496,0.48456547536486505
"frozenset({23209, '85099B'})",frozenset({23203}),0.013759982732570689,0.05827757392618174,0.010900064752859918,0.792156862745098,13.592824981844588,1.0,0.010098166341939545,4.530928653751389,0.9393573159362224,0.17828773168578993,0.7792946928943477,0.4895969498910675
frozenset({23200}),frozenset({23199}),0.02536153680120872,0.03874379451759119,0.016835743578674726,0.6638297872340426,17.133835121199553,1.0,0.01585314140819837,2.8594330163084316,0.9661387130936461,0.35616438356164387,0.6502803198058424,0.5491850886030938
frozenset({23200}),frozenset({23203}),0.02536153680120872,0.05827757392618174,0.014623354198143751,0.5765957446808511,9.893955870764382,1.0,0.013145345362329731,2.22416854399344,0.9223196362181759,0.21188428459734165,0.5503937852638972,0.4137608353033885
frozenset({23200}),frozenset({23202}),0.02536153680120872,0.04165767321390028,0.012950571983595942,0.5106382978723404,12.257964943225664,1.0,0.011894069371328883,1.9583517112585516,0.9423190492009005,0.23952095808383236,0.4893664941537281,0.4107595634439422
"frozenset({23200, 23203})",frozenset({23199}),0.014623354198143751,0.03874379451759119,0.010468379020073387,0.7158671586715868,18.476950117690595,1.0,0.009901814789862552,3.383122489425102,0.9599157011421445,0.24402515723270446,0.7044150771585184,0.4930310723720051
"frozenset({23200, 23199})",frozenset({23203}),0.016835743578674726,0.05827757392618174,0.010468379020073387,0.6217948717948718,10.669539411206078,1.0,0.009487232729064932,2.489977940127384,0.9217943349893059,0.16193656093489148,0.5983900162790835,0.4007122507122507
"frozenset({23203, 23199})",frozenset({23200}),0.01737535074465789,0.02536153680120872,0.010468379020073387,0.6024844720496895,23.755834544733712,1.0,0.010027713422728837,2.4518248839844596,0.9748433227466499,0.32441471571906355,0.5921405290679241,0.507625214748249
frozenset({23202}),frozenset({23203}),0.04165767321390028,0.05827757392618174,0.02309518670407943,0.5544041450777203,9.513164459796585,1.0,0.020667478573763637,2.1134003282819416,0.9337816788751367,0.300561797752809,0.526828880161604,0.4753502206870083
"frozenset({'85099B', 23202})",frozenset({23203}),0.018616447226419166,0.05827757392618174,0.012195121951219513,0.655072463768116,11.240558239398819,1.0,0.01111020057173901,2.730203672230818,0.9283184380947006,0.1884904086738949,0.6337269595777404,0.43216586151368763
"frozenset({23202, 23203})",frozenset({'85099B'}),0.02309518670407943,0.08633714655730629,0.012195121951219513,0.5280373831775701,6.115992990654205,1.0,0.010201149431981055,1.9358797092746183,0.85626996820729,0.12541620421753608,0.4834389785640638,0.33464369158878504
"frozenset({23209, 23202})",frozenset({23203}),0.013382257716382474,0.05827757392618174,0.011115907619253183,0.8306451612903225,14.253255675029866,1.0,0.010336022105887487,5.560646706340639,0.9424527360119622,0.18360071301247768,0.8201648022594692,0.5106929510155316
frozenset({23173}),frozenset({22699}),0.019102093675804014,0.04225124109648176,0.01025253615368012,0.5367231638418078,12.703133681119263,1.0,0.009445448988336146,2.067335735681984,0.9392203415348803,0.20063357972544876,0.5162856314336798,0.38968980669740455
frozenset({23173}),frozenset({22423}),0.019102093675804014,0.09189510036693287,0.010468379020073387,0.5480225988700566,5.9635671181796175,1.0,0.008712990204516824,2.0091820904381614,0.8485237054420605,0.10413311862587227,0.5022850319246472,0.3309696083017341
frozenset({23170}),frozenset({22699}),0.017699115044247787,0.04225124109648176,0.01025253615368012,0.5792682926829268,13.710089399744572,1.0,0.00950472657675124,2.2763883544953187,0.9437648174490281,0.2062975027144408,0.5607076455011548,0.410962371117964
frozenset({23173}),frozenset({23175}),0.019102093675804014,0.014677314914742067,0.010360457586876754,0.5423728813559322,36.953140578265206,1.0,0.010080090142466075,2.153112534075193,0.9918857960171636,0.44239631336405527,0.5355560918558672,0.6241276171485544
frozenset({23175}),frozenset({23173}),0.014677314914742067,0.019102093675804014,0.010360457586876754,0.7058823529411765,36.953140578265206,1.0,0.010080090142466075,3.335052881502267,0.9874315443592553,0.44239631336405527,0.7001546795415273,0.6241276171485544
frozenset({23170}),frozenset({23171}),0.017699115044247787,0.014569393481545435,0.012357004101014462,0.6981707317073171,47.92037037037037,1.0,0.012099138729659675,3.2648609993742745,0.9967740666430623,0.6205962059620597,0.6937082466323514,0.7731594399277326
frozenset({23171}),frozenset({23170}),0.014569393481545435,0.017699115044247787,0.012357004101014462,0.8481481481481482,47.92037037037037,1.0,0.012099138729659675,6.468810705806176,0.9936083183205731,0.6205962059620597,0.8454120787454121,0.7731594399277326
frozenset({23174}),frozenset({23175}),0.014461472048348802,0.014677314914742067,0.011115907619253183,0.7686567164179104,52.37039069359087,1.0,0.010903652039868827,4.259136767787889,0.9952987254889453,0.6167664670658682,0.7652106390282977,0.7630048287971904
frozenset({23175}),frozenset({23174}),0.014677314914742067,0.014461472048348802,0.011115907619253183,0.7573529411764706,52.37039069359087,1.0,0.010903652039868827,4.061613327315896,0.9955167536873,0.6167664670658682,0.7537924170982453,0.7630048287971904
frozenset({23173}),frozenset({23174}),0.019102093675804014,0.014461472048348802,0.010576300453270019,0.5536723163841808,38.286027489670296,1.0,0.010300056059512439,2.2081053094612946,0.9928462528151321,0.460093896713615,0.5471230490161869,0.6425077999831352
frozenset({23174}),frozenset({23173}),0.014461472048348802,0.019102093675804014,0.010576300453270019,0.7313432835820896,38.286027489670296,1.0,0.010300056059512439,3.651119984651174,0.9881712211822968,0.460093896713615,0.726111438625992,0.6425077999831352
frozenset({23171}),frozenset({23172}),0.014569393481545435,0.01208720051802288,0.010900064752859918,0.7481481481481481,61.89589947089947,1.0,0.010723961572422502,3.922594939119614,0.9983897743623885,0.6917808219178081,0.745066718455401,0.8249669312169312
frozenset({23172}),frozenset({23171}),0.01208720051802288,0.014569393481545435,0.010900064752859918,0.9017857142857143,61.89589947089947,1.0,0.010723961572422502,10.033475266369722,0.9958812573413777,0.6917808219178081,0.9003336358089398,0.8249669312169312
frozenset({23170}),frozenset({23172}),0.017699115044247787,0.01208720051802288,0.010630261169868337,0.6006097560975611,49.68973214285715,1.0,0.010416328417336957,2.4735526582449507,0.9975305254493072,0.5549295774647888,0.5957231811230064,0.7400370209059235
frozenset({23172}),frozenset({23170}),0.01208720051802288,0.017699115044247787,0.010630261169868337,0.8794642857142858,49.689732142857146,1.0,0.010416328417336957,8.149459193706987,0.991863976692112,0.5549295774647888,0.8772924710424711,0.7400370209059235
frozenset({23300}),frozenset({23301}),0.03426505503993093,0.04079430174832722,0.024983811785020505,0.7291338582677166,17.87342415531392,1.0,0.02358599279029852,3.5412535952896067,0.9775467032313897,0.4989224137931034,0.7176141236170862,0.6707838603507895
frozenset({23301}),frozenset({23300}),0.04079430174832722,0.03426505503993093,0.024983811785020505,0.6124338624338624,17.87342415531392,1.0,0.02358599279029852,2.4917939194191545,0.984200795889524,0.4989224137931034,0.5986827031694887,0.6707838603507895
frozenset({23243}),frozenset({22720}),0.020774875890351825,0.06183898122167062,0.011547593352039715,0.5558441558441558,8.988572335169193,1.0,0.010262896191973712,2.1122338726880514,0.907602966222372,0.16249050873196658,0.5265675771370008,0.37129031526937284
frozenset({23322}),frozenset({23321}),0.027573926181739695,0.03140513706022016,0.015162961364126915,0.5499021526418786,17.50994277106408,1.0,0.014296998433100987,2.1519651085314235,0.9696259859740544,0.34605911330049255,0.5353084508500999,0.5163600110288431
frozenset({23343}),frozenset({23344}),0.020774875890351825,0.031620979926613425,0.013220375566587525,0.6363636363636364,20.12472851380701,1.0,0.012563453633080824,2.663042305201813,0.9704713097009344,0.33746556473829203,0.6244896305076847,0.5272261867825008
frozenset({23293}),frozenset({23295}),0.025091733218217137,0.019371897258795595,0.01327433628318584,0.5290322580645161,27.309264084823436,1.0,0.01278826180523743,2.0821555606148863,0.988177474900337,0.42560553633217996,0.5197284876713594,0.6071345134333723
frozenset({23295}),frozenset({23293}),0.019371897258795595,0.025091733218217137,0.01327433628318584,0.6852367688022285,27.30926408482344,1.0,0.01278826180523743,3.0972749360589393,0.9824136047446427,0.42560553633217996,0.6771355399038522,0.6071345134333723
frozenset({23296}),frozenset({23293}),0.01721346859486294,0.025091733218217137,0.011601554068638031,0.6739811912225705,26.8606869585735,1.0,0.01116963830689557,2.990343625994122,0.9796337653018097,0.37785588752196836,0.6655902715302306,0.5681733913102099
frozenset({23296}),frozenset({23295}),0.01721346859486294,0.019371897258795595,0.01025253615368012,0.5956112852664577,30.74615136088578,1.0,0.00991907860859293,2.424964068018947,0.9844209023629739,0.38934426229508196,0.5876227556571834,0.5624295980649837
frozenset({23295}),frozenset({23296}),0.019371897258795595,0.01721346859486294,0.01025253615368012,0.5292479108635098,30.746151360885776,1.0,0.00991907860859293,2.0876944661209715,0.9865876792349553,0.38934426229508196,0.521002705985975,0.5624295980649837
frozenset({23294}),frozenset({23293}),0.01570256853011008,0.025091733218217137,0.010900064752859918,0.6941580756013745,27.664811735579942,1.0,0.010506060092461623,3.187621411612346,0.9792294151842682,0.3646209386281588,0.686286459126843,0.564283338875956
frozenset({23294}),frozenset({23295}),0.01570256853011008,0.019371897258795595,0.01041441830347507,0.6632302405498282,34.23672094114043,1.0,0.01011022975921058,2.911865080588678,0.9862787042683836,0.4223194748358862,0.6565774950679257,0.6004173486871703
frozenset({23295}),frozenset({23294}),0.019371897258795595,0.01570256853011008,0.01041441830347507,0.5376044568245125,34.23672094114043,1.0,0.01011022975921058,2.1286914331186173,0.9899691765013804,0.4223194748358862,0.5302278270857884,0.6004173486871703
frozenset({23439}),frozenset({22865}),0.020019425857975393,0.030865529894236996,0.010954025469458234,0.5471698113207547,17.727536614329065,1.0,0.010336115282173434,2.140171954816893,0.9628666202111763,0.27432432432432435,0.5327478253561373,0.4510324581079298
